Ip;datetime;Method HTTP;URL;code_status;
198.235.24.225;2023-10-14 12:49:06;GET;/;301;
34.220.127.100;2023-10-14 12:51:29;GET;/;200;
69.171.249.3;2023-10-14 12:53:56;GET;/;301;
69.171.249.3;2023-10-14 12:53:57;GET;/;200;
89.104.100.83;2023-10-14 13:01:25;GET;/;301;
176.53.222.190;2023-10-14 13:01:27;GET;/;502;
176.53.223.133;2023-10-14 13:01:28;GET;/;301;
176.53.222.190;2023-10-14 13:01:29;GET;/;502;
176.53.222.215;2023-10-14 13:01:30;GET;/favicon.ico;301;
176.53.222.190;2023-10-14 13:01:31;GET;/favicon.ico;502;
89.104.100.0;2023-10-14 13:01:34;GET;/favicon.ico;301;
176.53.222.190;2023-10-14 13:01:34;GET;/favicon.ico;502;
176.53.218.158;2023-10-14 13:01:35;GET;/favicon.ico;502;
176.53.218.158;2023-10-14 13:01:35;GET;/favicon.ico;502;
176.53.218.158;2023-10-14 13:01:35;GET;/;502;
176.53.218.158;2023-10-14 13:01:36;GET;/;502;
176.53.218.158;2023-10-14 13:01:36;GET;/favicon.ico;502;
176.53.218.158;2023-10-14 13:01:36;GET;/favicon.ico;502;
176.53.221.109;2023-10-14 13:03:23;GET;/;301;
89.104.111.37;2023-10-14 13:03:26;GET;/;404;
89.104.110.150;2023-10-14 13:03:29;GET;/favicon.ico;301;
89.104.111.37;2023-10-14 13:03:30;GET;/favicon.ico;404;
45.90.61.222;2023-10-14 13:03:34;GET;/favicon.ico;404;
45.90.61.222;2023-10-14 13:03:35;GET;/;404;
45.90.61.222;2023-10-14 13:03:35;GET;/favicon.ico;404;
3.137.203.71;2023-10-14 13:05:18;GET;/;502;
101.68.211.2;2023-10-14 13:11:11;GET;/;301;
101.68.211.2;2023-10-14 13:13:26;GET;/;301;
101.68.211.2;2023-10-14 13:13:28;GET;/;502;
101.68.211.2;2023-10-14 13:13:29;GET;/favicon.ico;301;
101.68.211.2;2023-10-14 13:13:30;GET;/favicon.ico;502;
101.68.211.2;2023-10-14 13:13:32;GET;/;502;
101.68.211.2;2023-10-14 13:13:33;GET;/robots.txt;301;
69.171.249.120;2023-10-14 13:16:38;GET;/?u=Dominick;200;
3.137.203.71;2023-10-14 13:16:52;GET;/;404;
83.97.73.87;2023-10-14 13:19:36;GET;/?XDEBUG_SESSION_START=phpstorm;302;
83.97.73.87;2023-10-14 13:19:39;GET;/api;200;
107.170.252.59;2023-10-14 13:23:48;GET;/manager/html;404;
198.235.24.132;2023-10-14 13:24:19;GET;/;301;
198.235.24.132;2023-10-14 13:24:19;GET;/;404;
205.210.31.45;2023-10-14 13:33:47;GET;/;302;
205.210.31.45;2023-10-14 13:33:48;GET;/?u=compta;200;
54.172.75.224;2023-10-14 13:35:40;GET;/.git/config;302;
54.172.75.224;2023-10-14 13:35:42;GET;/?u=hiu-api;200;
54.172.75.224;2023-10-14 13:35:43;GET;/.git/config;302;
54.172.75.224;2023-10-14 13:35:43;GET;/.git/config;301;
54.172.75.224;2023-10-14 13:35:44;GET;/?u=hiu-api;200;
54.172.75.224;2023-10-14 13:35:44;GET;/.git/config;301;
54.172.75.224;2023-10-14 13:36:09;GET;/.git/config;301;
101.68.211.2;2023-10-14 13:36:43;GET;/;502;
54.172.75.224;2023-10-14 13:36:47;GET;/?u=hiu-api;200;
54.172.75.224;2023-10-14 13:36:47;GET;/.git/config;301;
101.68.211.2;2023-10-14 13:37:38;GET;/;502;
101.68.211.2;2023-10-14 13:37:39;GET;/;502;
101.68.211.2;2023-10-14 13:37:40;GET;/favicon.ico;502;
101.68.211.2;2023-10-14 13:37:42;GET;/robots.txt;502;
183.136.225.42;2023-10-14 13:39:29;GET;/;302;
183.136.225.42;2023-10-14 13:39:40;GET;/;404;
183.136.225.42;2023-10-14 13:39:41;GET;/;404;
183.136.225.42;2023-10-14 13:39:42;GET;/favicon.ico;404;
183.136.225.42;2023-10-14 13:39:42;GET;/robots.txt;404;
101.68.211.2;2023-10-14 13:40:15;GET;/;502;
101.68.211.2;2023-10-14 13:40:15;GET;/favicon.ico;502;
101.68.211.2;2023-10-14 13:40:16;GET;/robots.txt;502;
198.235.24.154;2023-10-14 13:42:22;GET;/;502;
89.104.110.199;2023-10-14 13:45:46;GET;/;301;
176.53.223.57;2023-10-14 13:45:47;GET;/;302;
176.53.223.57;2023-10-14 13:45:47;GET;/api;200;
89.104.110.9;2023-10-14 13:45:49;GET;/favicon.ico;200;
176.53.222.45;2023-10-14 13:45:52;GET;/favicon.ico;301;
176.53.223.57;2023-10-14 13:45:52;GET;/favicon.ico;200;
89.104.110.9;2023-10-14 13:45:53;GET;/;302;
89.104.110.9;2023-10-14 13:45:53;GET;/api;200;
89.104.110.9;2023-10-14 13:45:53;GET;/favicon.ico;200;
198.235.24.159;2023-10-14 13:45:58;GET;/;302;
198.235.24.159;2023-10-14 13:45:59;GET;/?u=www.darcia;200;
205.210.31.20;2023-10-14 13:50:49;GET;/;301;
193.35.18.187;2023-10-14 13:51:38;CONNECT;google.com:443;400;
40.77.167.85;2023-10-14 13:54:10;GET;/robots.txt;404;
52.167.144.195;2023-10-14 13:54:14;GET;/;200;
40.77.167.1;2023-10-14 13:54:20;GET;/sitemap.xml.gz;404;
185.213.83.236;2023-10-14 13:56:45;GET;/;301;
170.130.204.2;2023-10-14 14:07:17;GET;/;302;
170.130.204.2;2023-10-14 14:07:17;GET;/;302;
170.130.204.2;2023-10-14 14:07:17;GET;/api;200;
205.210.31.177;2023-10-14 14:09:04;GET;/;200;
198.235.24.177;2023-10-14 14:10:17;GET;/;302;
54.189.160.224;2023-10-14 14:11:49;GET;/;502;
35.195.27.68;2023-10-14 14:15:13;GET;/ews/ews/;404;
205.210.31.175;2023-10-14 14:19:35;GET;/;302;
205.210.31.175;2023-10-14 14:19:36;GET;/?u=tsiory;200;
35.88.190.19;2023-10-14 14:32:39;GET;/api;200;
205.210.31.137;2023-10-14 14:34:32;GET;/;200;
205.210.31.44;2023-10-14 14:35:19;GET;/;200;
198.235.24.17;2023-10-14 14:45:57;GET;/;302;
198.235.24.17;2023-10-14 14:45:58;GET;/?u=dominick;200;
83.97.73.87;2023-10-14 14:56:02;GET;/actuator/gateway/routes;404;
198.235.24.120;2023-10-14 14:57:39;GET;/;301;
198.235.24.165;2023-10-14 14:58:51;GET;/;301;
198.235.24.165;2023-10-14 14:58:52;GET;/;200;
101.67.138.218;2023-10-14 15:07:36;GET;/;301;
101.67.138.218;2023-10-14 15:07:39;GET;/?u=chatgpt;200;
101.67.138.218;2023-10-14 15:07:40;GET;/favicon.ico;301;
117.40.113.52;2023-10-14 15:07:42;GET;/?u=chatgpt;200;
117.40.113.52;2023-10-14 15:08:02;GET;/;302;
59.173.180.56;2023-10-14 15:08:13;GET;/?u=chatgpt;200;
205.210.31.166;2023-10-14 15:13:05;GET;/;200;
198.235.24.102;2023-10-14 15:14:27;GET;/;302;
205.210.31.162;2023-10-14 15:18:37;GET;/;302;
205.210.31.162;2023-10-14 15:18:38;GET;/?u=www.bertilo;200;
198.235.24.47;2023-10-14 15:18:39;GET;/;301;
203.192.210.158;2023-10-14 15:19:47;POST;/cgi/networkDiag.cgi;404;
203.192.210.158;2023-10-14 15:19:47;;;400;
198.235.24.53;2023-10-14 15:34:24;GET;/;302;
198.235.24.37;2023-10-14 15:39:31;GET;/;301;
198.235.24.37;2023-10-14 15:39:32;GET;/;404;
205.210.31.72;2023-10-14 15:43:41;GET;/;302;
